house,total_area,built_area,bedrooms,bathrooms,zone_east,zone_north,zone_northeast,zone_rural east,zone_rural west,zone_south,zone_southeast,zone_west
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,100.0,35.0,2,1,0,0,0,0,0,1,0,0
1,287.0,140.0,4,3,1,0,0,0,0,0,0,0
1,197.0,204.0,5,3,0,0,0,0,0,0,0,0
1,95.0,63.0,2,1,0,0,0,0,0,0,1,0
0,94.0,94.0,2,3,1,0,0,0,0,0,0,0
0,41.45,41.45,1,1,0,0,1,0,0,0,0,0
1,300.0,162.0,4,3,1,0,0,0,0,0,0,0
1,600.0,188.0,4,2,0,0,0,0,0,1,0,0
0,178.0,178.0,2,2,0,0,1,0,0,0,0,0
0,70.0,70.0,2,1,0,0,0,0,0,1,0,0
1,132.0,120.0,4,2,0,0,0,0,0,1,0,0
0,54.0,54.0,2,1,0,0,1,0,0,0,0,0
0,102.0,102.0,3,2,0,0,1,0,0,0,0,0
1,120.0,90.0,3,2,0,0,0,0,0,0,0,1
0,50.0,50.0,2,1,0,1,0,0,0,0,0,0
0,56.0,56.0,3,1,0,0,0,0,0,0,0,1
1,270.0,165.0,3,3,0,0,1,0,0,0,0,0
1,441.0,138.0,4,3,0,0,0,1,0,0,0,0
0,100.0,100.0,3,3,0,0,1,0,0,0,0,0
0,48.0,48.0,1,1,0,0,0,0,0,0,0,0
0,50.0,50.0,3,1,0,0,0,0,0,0,1,0
1,168.0,90.0,3,1,0,1,0,0,0,0,0,0
1,360.0,160.0,5,1,0,0,0,0,0,1,0,0
1,128.0,70.0,3,2,0,0,0,0,0,0,0,1
1,230.0,110.0,3,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,2200.0,380.0,5,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,3,3,0,0,0,1,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,860.0,260.0,4,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,6700.0,210.0,7,4,0,0,0,0,1,0,0,0
1,1450.0,255.0,8,4,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,94.86,94.86,1,2,0,0,1,0,0,0,0,0
1,500.0,200.0,6,2,0,0,0,0,0,1,0,0
1,200.0,140.0,5,3,0,0,0,0,0,0,1,0
1,131.0,123.0,4,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,700.0,200.0,3,3,0,0,0,0,0,0,1,0
0,40.0,40.0,2,1,0,0,0,0,0,0,0,0
1,260.0,102.0,5,2,0,0,0,0,0,0,0,1
0,54.49,54.49,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,31.0,31.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,200.0,84.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,5000.0,480.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,60.0,60.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
0,46.0,46.0,2,1,0,0,0,0,0,0,0,1
0,92.0,92.0,2,2,0,0,1,0,0,0,0,0
0,83.0,83.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
0,25.0,25.0,1,1,0,0,0,0,0,0,1,0
0,76.0,76.0,3,2,0,0,0,0,0,0,0,0
1,148.0,86.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,71.0,71.0,2,2,0,0,0,0,0,0,1,0
0,87.18,87.18,2,2,0,0,0,1,0,0,0,0
0,131.63,131.63,2,3,0,0,1,0,0,0,0,0
0,116.0,116.0,2,2,0,0,1,0,0,0,0,0
0,160.0,160.0,3,3,0,0,1,0,0,0,0,0
0,56.0,56.0,2,2,0,0,0,0,0,0,1,0
0,61.0,61.0,2,2,0,0,0,0,0,0,0,0
0,51.0,51.0,3,1,0,0,0,0,0,1,0,0
0,72.0,72.0,2,2,1,0,0,0,0,0,0,0
0,70.0,70.0,3,2,0,0,0,0,0,0,1,0
1,1000.0,460.0,4,7,0,0,0,1,0,0,0,0
1,5204.0,197.0,4,3,0,0,0,0,1,0,0,0
1,126.0,87.0,3,3,0,0,0,0,0,0,1,0
1,566.0,201.0,5,3,0,0,0,0,0,0,0,0
0,45.0,45.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,1,0,0,0,0,0,0
0,82.07,82.07,2,2,1,0,0,0,0,0,0,0
1,288.0,140.0,3,3,1,0,0,0,0,0,0,0
1,226.0,112.0,3,1,0,0,1,0,0,0,0,0
1,1272.0,512.0,6,5,0,0,0,1,0,0,0,0
1,1550.0,102.0,3,1,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,180.0,180.0,4,3,0,0,1,0,0,0,0,0
1,590.0,150.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,1
1,460.0,205.0,5,5,0,0,0,0,0,0,1,0
0,64.0,64.0,3,1,0,1,0,0,0,0,0,0
0,90.0,90.0,2,2,0,0,1,0,0,0,0,0
1,320.0,140.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,162.0,100.0,4,1,0,0,0,0,0,1,0,0
1,180.0,80.0,4,2,0,0,0,0,0,0,0,0
0,54.0,54.0,1,1,1,0,0,0,0,0,0,0
0,63.0,63.0,2,2,0,0,0,0,0,0,0,0
1,150.0,95.0,4,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,340.0,102.0,3,2,0,0,1,0,0,0,0,0
0,65.0,65.0,3,1,0,1,0,0,0,0,0,0
1,152.0,98.0,3,2,0,0,0,0,0,0,0,1
1,49000.0,60.0,2,1,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
1,180.0,94.0,4,2,1,0,0,0,0,0,0,0
1,5000.0,416.0,5,4,0,0,1,0,0,0,0,0
1,420.0,230.0,8,6,1,0,0,0,0,0,0,0
1,5000.0,500.0,5,6,0,0,0,1,0,0,0,0
0,64.0,64.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,72.0,72.0,3,2,0,0,0,0,0,0,0,0
1,175.0,120.0,3,3,0,0,0,0,1,0,0,0
0,45.0,45.0,1,1,0,0,0,0,0,0,0,0
0,54.0,54.0,3,1,0,1,0,0,0,0,0,0
1,3000.0,280.0,4,3,0,0,0,1,0,0,0,0
0,120.0,120.0,3,3,0,0,1,0,0,0,0,0
0,20.0,20.0,1,1,0,0,0,0,0,0,0,1
1,110.0,100.0,5,1,0,0,0,0,1,0,0,0
0,69.0,69.0,3,2,0,0,0,0,0,0,0,0
0,62.0,62.0,2,2,0,0,0,0,0,1,0,0
1,5000.0,230.0,5,4,0,0,0,0,1,0,0,0
1,200.0,80.0,3,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,85.0,66.0,3,2,1,0,0,0,0,0,0,0
0,35.0,35.0,1,1,0,0,0,0,0,0,0,0
0,58.0,58.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,1,0,0,0,0,0,0,1,0
0,68.76,68.76,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,80.0,120.0,5,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
1,19000.0,60.0,2,2,0,0,0,0,1,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,40.0,40.0,1,1,0,0,0,0,0,0,0,0
1,177.0,68.0,3,1,0,0,0,0,0,1,0,0
0,36.0,36.0,1,1,0,0,0,0,0,0,0,1
1,420.0,62.0,3,1,0,0,0,0,0,0,1,0
1,1371.0,425.0,4,5,1,0,0,0,0,0,0,0
0,92.9,92.9,3,2,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,1,0,0,0,0,0
1,131.75,95.4,3,2,0,0,0,0,0,0,0,1
0,140.0,140.0,5,4,0,0,1,0,0,0,0,0
0,33.0,33.0,2,1,0,0,0,0,0,0,0,0
0,95.41,95.41,2,2,0,0,1,0,0,0,0,0
0,104.0,104.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,65.0,65.0,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,1
1,670.0,139.0,5,4,0,0,0,1,0,0,0,0
0,160.0,160.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,210.0,140.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,400.0,275.0,5,3,0,0,0,0,0,0,0,1
1,340.0,140.0,4,3,0,0,0,1,0,0,0,0
1,11701.0,490.0,6,5,0,0,0,0,1,0,0,0
1,1397.0,243.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,5000.0,120.0,4,1,0,0,0,0,1,0,0,0
0,65.0,65.0,2,2,0,0,0,0,0,0,1,0
1,396.0,124.0,4,2,1,0,0,0,0,0,0,0
0,48.0,48.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,57.0,57.0,2,2,0,0,0,0,0,0,0,0
1,5000.0,490.0,4,3,0,0,0,1,0,0,0,0
0,87.18,87.18,2,2,0,0,0,1,0,0,0,0
0,70.0,70.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,300.0,100.0,3,3,0,0,0,0,0,0,0,1
0,37.0,37.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
1,228.0,120.0,3,2,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,117.0,68.0,3,2,0,0,0,0,1,0,0,0
0,200.0,200.0,4,3,0,0,1,0,0,0,0,0
0,206.0,206.0,3,2,0,0,1,0,0,0,0,0
1,5000.0,185.0,4,3,0,0,0,0,1,0,0,0
1,355.0,157.0,5,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
0,354.51,354.51,3,4,0,0,1,0,0,0,0,0
0,140.0,140.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,1,0,0,0,0,0,0
0,75.0,75.0,2,2,1,0,0,0,0,0,0,0
1,290.0,180.0,4,4,0,0,0,0,0,0,1,0
0,51.09,51.09,2,2,0,0,0,0,0,0,0,0
1,300.0,180.0,3,3,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,69.0,69.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,379.0,90.0,2,1,0,0,0,0,0,1,0,0
1,204.0,292.0,8,4,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,115.0,85.0,3,3,0,0,0,0,0,0,0,0
1,300.0,140.0,4,4,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,117.0,62.0,3,2,0,0,0,0,0,0,0,1
1,68.0,70.0,3,1,0,1,0,0,0,0,0,0
1,210.0,100.0,3,3,0,0,0,0,0,0,0,1
0,48.0,48.0,1,1,0,0,0,0,0,0,0,0
1,108.0,216.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,85.0,85.0,3,2,0,0,0,0,0,0,1,0
0,130.0,130.0,3,2,0,0,1,0,0,0,0,0
1,237.0,107.0,3,2,0,0,1,0,0,0,0,0
0,47.0,47.0,2,1,0,1,0,0,0,0,0,0
1,215.0,161.0,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,200.0,184.0,4,3,1,0,0,0,0,0,0,0
0,50.0,50.0,3,1,0,0,0,0,0,1,0,0
1,850.0,223.0,5,4,0,0,0,0,0,0,0,1
0,112.93,112.93,3,3,0,0,1,0,0,0,0,0
0,76.0,76.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,216.0,216.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,1
1,1560.0,168.0,6,3,0,0,0,0,1,0,0,0
0,62.0,62.0,2,2,0,0,0,0,0,1,0,0
1,350.0,190.0,3,2,1,0,0,0,0,0,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,665.0,263.0,5,3,0,0,1,0,0,0,0,0
1,8000.0,320.0,5,4,0,0,0,0,1,0,0,0
0,54.0,54.0,3,1,1,0,0,0,0,0,0,0
1,162.0,36.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,42.0,42.0,2,1,0,1,0,0,0,0,0,0
0,67.0,67.0,2,2,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,170.0,170.0,4,4,0,0,1,0,0,0,0,0
1,500.0,140.0,3,2,0,0,0,1,0,0,0,0
1,99.0,61.0,3,2,0,0,0,0,0,0,1,0
0,98.0,98.0,3,3,0,0,0,1,0,0,0,0
0,61.0,61.0,3,2,0,0,0,0,0,0,0,1
1,370.0,150.0,3,3,0,0,0,0,1,0,0,0
1,110.0,100.0,4,3,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,436.0,271.0,7,7,0,0,0,0,0,0,1,0
0,65.0,65.0,3,1,0,1,0,0,0,0,0,0
1,160.0,47.0,3,1,0,0,0,1,0,0,0,0
0,92.9,92.9,3,2,0,0,0,1,0,0,0,0
1,222.0,170.0,4,2,0,0,0,0,0,1,0,0
0,180.0,180.0,3,3,0,0,1,0,0,0,0,0
0,94.0,94.0,2,2,0,0,1,0,0,0,0,0
0,117.0,117.0,3,2,0,0,1,0,0,0,0,0
1,142.0,130.0,4,2,0,0,0,0,0,0,0,1
0,37.0,37.0,2,1,0,0,0,0,0,0,0,1
1,380.0,160.0,3,3,1,0,0,0,0,0,0,0
0,24.0,24.0,2,1,0,0,1,0,0,0,0,0
1,102.0,50.0,2,1,0,0,0,0,0,0,1,0
1,192.0,143.0,7,3,0,0,0,0,0,0,1,0
1,180.0,80.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,400.0,300.0,3,5,0,0,1,0,0,0,0,0
0,143.2,143.2,4,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,572.0,240.0,5,3,0,0,0,1,0,0,0,0
0,181.0,181.0,4,3,0,0,1,0,0,0,0,0
1,200.0,152.0,10,10,0,0,0,0,0,0,0,1
1,724.0,275.0,5,3,0,0,1,0,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,1,0
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,86.0,86.0,3,2,0,0,0,0,0,0,1,0
1,72.0,67.0,5,2,0,0,0,0,0,0,0,1
0,61.0,61.0,2,2,1,0,0,0,0,0,0,0
1,338.0,230.0,5,3,0,0,1,0,0,0,0,0
1,400.0,224.0,5,4,0,0,1,0,0,0,0,0
0,76.1,76.1,3,2,0,0,0,0,0,0,1,0
0,44.0,44.0,2,1,1,0,0,0,0,0,0,0
0,140.0,140.0,3,3,0,0,1,0,0,0,0,0
1,175.0,90.0,3,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,272.45,71.0,4,1,0,0,0,0,0,0,1,0
0,38.15,38.15,1,1,0,0,0,0,0,0,0,0
1,160.0,70.0,4,2,0,0,0,0,0,0,0,1
0,66.0,66.0,3,1,0,0,0,0,0,0,1,0
0,24.0,24.0,1,1,0,0,0,0,0,0,0,0
1,200.0,170.0,5,3,0,0,0,0,0,1,0,0
0,45.0,45.0,2,2,0,0,0,0,0,0,1,0
1,150.0,71.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
1,220.0,178.0,7,2,0,0,0,0,0,0,0,1
1,501.0,170.0,4,4,0,0,0,1,0,0,0,0
1,10000.0,90.0,3,2,0,0,0,1,0,0,0,0
0,31.0,31.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,100.0,95.0,3,1,0,0,0,0,0,0,1,0
1,220.0,132.0,3,2,1,0,0,0,0,0,0,0
0,45.0,45.0,1,1,0,0,0,0,0,0,0,0
1,280.0,140.0,4,4,0,0,1,0,0,0,0,0
1,300.0,250.0,5,3,0,0,0,0,0,1,0,0
1,10000.0,140.0,3,3,0,0,0,0,1,0,0,0
0,131.63,131.63,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,1000.0,390.0,10,4,1,0,0,0,0,0,0,0
0,65.0,65.0,2,1,0,0,1,0,0,0,0,0
1,300.0,175.0,6,4,1,0,0,0,0,0,0,0
0,270.0,270.0,3,3,0,0,0,1,0,0,0,0
1,250.0,110.0,4,2,0,0,0,0,0,0,1,0
1,154.0,98.0,3,3,0,1,0,0,0,0,0,0
1,2000.0,240.0,5,4,0,0,0,0,1,0,0,0
1,235.0,153.0,6,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,38.0,38.0,1,1,0,0,0,0,0,0,0,0
0,90.0,90.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,55.0,55.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,4,0,0,0,1,0,0,0,0
1,228.0,160.0,4,3,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,65.0,65.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,1,2,0,0,1,0,0,0,0,0
0,80.0,80.0,2,2,0,0,1,0,0,0,0,0
1,5000.0,170.0,3,2,0,0,0,0,1,0,0,0
0,48.0,48.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
0,54.0,54.0,2,1,0,0,0,0,0,0,1,0
0,141.0,141.0,4,3,0,0,1,0,0,0,0,0
0,50.0,50.0,2,1,0,1,0,0,0,0,0,0
0,163.0,163.0,4,3,0,0,1,0,0,0,0,0
0,95.0,95.0,3,2,0,0,0,0,0,0,1,0
0,70.0,70.0,2,2,0,1,0,0,0,0,0,0
1,220.0,150.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,1,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
1,330.0,162.0,6,5,0,1,0,0,0,0,0,0
1,161.0,75.0,4,3,0,0,0,0,0,0,1,0
0,50.0,50.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,125.22,125.22,3,3,0,0,1,0,0,0,0,0
0,60.0,60.0,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,63.0,63.0,2,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,86.47,86.47,3,3,1,0,0,0,0,0,0,0
0,57.0,57.0,2,1,0,0,0,0,0,0,0,1
1,5145.0,300.0,8,4,0,0,0,1,0,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,0,0
1,200.0,165.0,5,3,0,0,1,0,0,0,0,0
1,5000.0,342.0,6,4,0,0,0,0,1,0,0,0
1,205.0,130.0,4,3,1,0,0,0,0,0,0,0
0,38.0,38.0,1,1,0,0,0,0,0,1,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,325.0,129.0,4,2,0,0,1,0,0,0,0,0
0,31.0,31.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,1
1,151.0,92.0,3,3,0,0,0,0,0,0,0,1
0,50.0,50.0,2,2,0,0,0,0,0,0,0,0
0,48.8,48.8,2,1,0,0,0,0,0,1,0,0
1,622.0,292.0,6,4,0,0,1,0,0,0,0,0
0,108.0,108.0,3,2,1,0,0,0,0,0,0,0
0,80.0,80.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,5,4,0,0,1,0,0,0,0,0
0,190.0,190.0,4,4,0,0,1,0,0,0,0,0
0,72.0,72.0,2,2,0,0,0,0,0,1,0,0
0,54.18,54.18,2,2,0,0,0,0,0,0,0,1
1,144.0,87.0,4,2,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,5000.0,468.0,5,7,0,0,0,1,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,98.0,80.0,2,2,0,0,0,0,0,0,0,1
1,582.0,236.0,6,4,1,0,0,0,0,0,0,0
0,75.0,75.0,2,2,1,0,0,0,0,0,0,0
0,87.0,87.0,3,2,0,0,0,0,0,0,1,0
1,200.0,120.0,5,2,0,0,0,0,1,0,0,0
0,53.0,53.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,1500.0,420.0,6,4,0,0,1,0,0,0,0,0
1,80.0,68.0,2,2,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,1238.0,658.0,6,6,0,0,0,1,0,0,0,0
1,86.0,62.0,2,1,0,1,0,0,0,0,0,0
0,47.0,47.0,2,2,0,0,0,0,0,0,0,0
1,140.0,78.0,3,3,0,1,0,0,0,0,0,0
0,42.0,42.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,108.0,108.0,2,2,0,1,0,0,0,0,0,0
0,40.3,40.3,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,50.0,50.0,2,1,0,0,0,0,0,0,1,0
1,936.0,558.0,4,6,0,0,0,1,0,0,0,0
1,256.0,210.0,4,2,0,0,1,0,0,0,0,0
1,130.0,110.0,4,3,0,0,0,0,1,0,0,0
1,2500.0,300.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,3,4,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,124.0,100.0,3,1,0,0,0,0,0,0,0,1
1,7200.0,370.0,8,4,0,0,0,1,0,0,0,0
0,61.0,61.0,3,2,0,0,0,0,0,0,0,1
1,88.0,80.0,3,2,0,0,0,0,0,0,0,1
1,373.0,253.0,5,5,0,0,1,0,0,0,0,0
0,104.0,104.0,3,2,0,0,1,0,0,0,0,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,1
1,350.0,120.0,4,3,0,0,0,0,0,0,0,1
0,64.0,64.0,4,3,0,0,0,1,0,0,0,0
1,141.0,55.0,3,2,0,0,0,0,0,0,0,1
1,458.0,137.0,4,4,0,0,0,0,1,0,0,0
0,110.0,110.0,3,2,0,0,0,0,0,1,0,0
1,150.0,450.0,5,3,0,0,0,0,0,0,1,0
1,115.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,1,0
1,275.0,122.0,4,2,0,1,0,0,0,0,0,0
1,5000.0,215.0,4,3,0,0,0,0,1,0,0,0
1,198.0,230.0,6,4,0,0,1,0,0,0,0,0
0,68.0,68.0,2,2,0,0,0,0,0,1,0,0
0,277.0,277.0,4,3,0,0,1,0,0,0,0,0
0,55.0,55.0,2,2,0,0,0,0,0,0,1,0
1,160.0,120.0,3,4,0,0,1,0,0,0,0,0
1,195.0,101.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,86.0,110.0,3,3,0,0,0,0,0,0,0,1
0,90.0,90.0,2,2,0,0,1,0,0,0,0,0
1,140.0,89.0,3,3,0,0,0,0,0,0,1,0
1,400.0,120.0,3,2,0,0,1,0,0,0,0,0
0,60.0,60.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,263.0,180.0,4,2,1,0,0,0,0,0,0,0
1,433.0,173.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,46.0,46.0,2,1,0,0,0,0,0,0,0,0
0,127.0,127.0,4,4,0,0,1,0,0,0,0,0
0,50.0,50.0,3,1,0,1,0,0,0,0,0,0
0,116.78,116.78,3,3,0,0,1,0,0,0,0,0
0,170.0,170.0,3,3,0,0,0,0,0,0,0,0
0,63.0,63.0,2,2,0,0,0,0,0,0,0,0
1,690.0,290.0,5,4,0,0,1,0,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
1,5000.0,470.0,5,5,0,0,0,0,1,0,0,0
0,41.0,41.0,1,1,1,0,0,0,0,0,0,0
0,151.0,151.0,3,2,0,0,1,0,0,0,0,0
0,193.0,193.0,3,4,0,0,1,0,0,0,0,0
0,37.0,37.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,1,0,0,0,0,0
